source_type,source_name,RA,DEC,z_hetdex,z_hetdex_conf
lae,HETDEX J140053.77+512256.7,210.22403,51.382423,3.179871,0.95
lae,HETDEX J143723.31+512256.9,219.3471,51.382473,2.381315,0.95
lae,HETDEX J151517.67+512256.9,228.82364,51.382484,3.0657134,0.6225941
lae,HETDEX J131613.29+512257.0,199.05536,51.38251,2.1831806,0.95
lae,HETDEX J132843.84+512257.1,202.18268,51.382526,3.3835278,0.95
lae,HETDEX J110636.75+512257.3,166.65314,51.382587,2.2864773,0.95
lae,HETDEX J133323.12+512257.3,203.34631,51.382595,2.3724866,0.95
lae,HETDEX J123424.66+512257.5,188.60277,51.38265,2.3459263,0.95
lae,HETDEX J104608.36+512257.6,161.53485,51.38268,3.4154544,0.39773712
lae,HETDEX J125555.05+512257.8,193.97937,51.382717,2.105136,0.95
lae,HETDEX J110341.63+512257.8,165.92346,51.38272,2.9708164,0.9338223
lae,HETDEX J152342.56+512258.2,230.92735,51.382847,2.5836382,0.39435685
lae,HETDEX J115104.14+512258.3,177.76726,51.38285,3.115806,0.95
lae,HETDEX J132822.23+512258.3,202.0926,51.382854,2.5046144,0.95
lae,HETDEX J123343.17+512258.5,188.42989,51.382904,2.566557,0.95
lae,HETDEX J114611.13+512258.7,176.54639,51.382984,2.3578815,0.95
lae,HETDEX J132204.29+512258.9,200.51787,51.383022,2.530871,0.95
lae,HETDEX J105658.39+512259.0,164.2433,51.383045,3.504138,0.10506433
lae,HETDEX J145748.58+512259.1,224.45241,51.383095,2.8908627,0.95
lae,HETDEX J121428.66+512259.2,183.61943,51.383114,2.7740388,0.9439611
lae,HETDEX J143915.60+512259.2,219.815,51.383118,3.377431,0.95
lae,HETDEX J145652.60+512259.3,224.21918,51.383137,2.889086,0.95
lae,HETDEX J112956.48+512259.3,172.48535,51.38315,2.1881094,0.95
lae,HETDEX J112931.05+512259.4,172.37936,51.383156,3.1682858,0.95
lae,HETDEX J133603.66+512259.8,204.01524,51.38328,2.7509258,0.95
lae,HETDEX J111053.01+512259.8,167.72089,51.38328,2.9244344,0.95
lae,HETDEX J111053.01+512259.8,167.72089,51.38328,2.9244344,0.95
lae,HETDEX J123511.84+512259.9,188.79935,51.383293,2.7148452,0.95
lae,HETDEX J112305.20+512300.1,170.77167,51.383354,2.6052291,0.95
lae,HETDEX J145835.55+512300.1,224.64813,51.38337,2.007756,0.6405955
lae,HETDEX J142302.81+512300.5,215.7617,51.383476,2.6137538,0.95
lae,HETDEX J131356.37+512300.5,198.48488,51.383484,2.5319073,0.95
lae,HETDEX J114634.22+512300.6,176.64256,51.38351,2.6764607,0.95
lae,HETDEX J123402.47+512300.7,188.51028,51.38352,3.081396,0.8967096
lae,HETDEX J130335.45+512300.7,195.8977,51.38353,3.2551427,0.95
lae,HETDEX J143208.16+512300.8,218.03401,51.38355,1.9660888,0.95
lae,HETDEX J140054.37+512300.8,210.22655,51.383553,2.3634276,0.31754842
lae,HETDEX J125429.84+512300.8,193.62431,51.383564,2.6932461,0.95
lae,HETDEX J121415.57+512301.0,183.5649,51.383602,2.4804976,0.95
lae,HETDEX J144206.35+512301.0,220.52646,51.383606,2.7947984,0.9067182
lae,HETDEX J110638.41+512301.0,166.66003,51.383617,2.6470697,0.95
lae,HETDEX J141801.42+512301.2,214.5059,51.38366,2.9967113,0.95
lae,HETDEX J145546.07+512301.2,223.94197,51.38366,2.875337,0.95
lae,HETDEX J110555.78+512301.3,166.48242,51.38369,2.6987262,0.95
lae,HETDEX J145717.46+512301.7,224.32274,51.3838,2.183436,0.95
lae,HETDEX J142302.56+512301.8,215.76068,51.383846,2.3889675,0.95
lae,HETDEX J123229.63+512301.9,188.12346,51.38385,2.857588,0.95
lae,HETDEX J143211.51+512302.0,218.04796,51.383896,2.1627746,0.95
lae,HETDEX J110529.52+512302.1,166.37302,51.383915,2.5815651,0.95
lae,HETDEX J133604.25+512302.3,204.01772,51.383984,2.8733048,0.95
lae,HETDEX J150144.22+512302.7,225.43423,51.384075,2.2203965,0.95
lae,HETDEX J110432.98+512302.7,166.13744,51.384094,2.5857449,0.95
lae,HETDEX J150105.35+512302.8,225.27231,51.38411,2.6463206,0.95
lae,HETDEX J141240.68+512302.8,213.1695,51.38412,3.2760673,0.95
lae,HETDEX J140616.32+512303.0,211.568,51.384174,2.9701827,0.95
lae,HETDEX J120356.48+512303.2,180.98532,51.38421,2.01317,0.95
lae,HETDEX J114729.90+512303.4,176.8746,51.38429,3.2675843,0.870922
lae,HETDEX J112253.32+512303.5,170.72215,51.384296,2.2115922,0.318684
lae,HETDEX J111828.65+512303.6,169.61938,51.38433,2.8352652,0.95
lae,HETDEX J133406.15+512303.8,203.5256,51.384377,3.4776263,0.95
lae,HETDEX J110636.84+512303.9,166.65349,51.38442,3.018425,0.92500645
lae,HETDEX J130352.70+512303.9,195.96959,51.38442,2.5724804,0.95
lae,HETDEX J133629.26+512304.0,204.12193,51.38445,2.2834985,0.95
lae,HETDEX J153022.03+512304.2,232.5918,51.384495,2.912059,0.9407802
lae,HETDEX J153022.03+512304.2,232.5918,51.384495,2.912059,0.9407802
lae,HETDEX J141251.29+512304.2,213.2137,51.384514,2.338397,0.95
lae,HETDEX J115043.11+512304.7,177.67964,51.384636,2.5099053,0.95
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J104939.93+512305.2,162.41637,51.38479,2.057,1.0
agn,HETDEX J120045.49+512305.6,180.18954,51.384895,2.43,1.0
agn,HETDEX J120045.49+512305.6,180.18954,51.384895,2.43,1.0
lae,HETDEX J140238.58+512305.8,210.66075,51.384937,2.609203,0.95
lae,HETDEX J123052.29+512305.8,187.71788,51.38494,2.5558186,0.95
lae,HETDEX J123052.29+512305.8,187.71788,51.38494,2.5558186,0.95
lae,HETDEX J145307.34+512305.9,223.28056,51.384983,2.0745683,0.2543682
lae,HETDEX J111340.28+512306.0,168.41783,51.384995,2.5652237,0.95
lae,HETDEX J144911.59+512306.1,222.2983,51.385036,3.2294545,0.13147381
lae,HETDEX J150142.00+512306.8,225.425,51.385227,2.9539814,0.92672956
lae,HETDEX J133803.09+512307.2,204.51288,51.385323,2.354993,0.95
lae,HETDEX J120914.31+512307.5,182.30962,51.38542,2.3792832,0.95
lae,HETDEX J141652.62+512307.5,214.21924,51.385426,2.5324507,0.95
lae,HETDEX J124051.26+512307.6,190.2136,51.385456,2.0933537,0.95
lae,HETDEX J111048.42+512307.7,167.70175,51.385464,2.6304567,0.95
agn,HETDEX J132105.30+512307.7,200.2721,51.385468,2.145,1.0
agn,HETDEX J132105.30+512307.7,200.2721,51.385468,2.145,1.0
agn,HETDEX J132105.30+512307.7,200.2721,51.385468,2.145,1.0
agn,HETDEX J132105.30+512307.7,200.2721,51.385468,2.145,1.0
lae,HETDEX J132652.95+512307.8,201.72064,51.385506,3.0848188,0.17215773
lae,HETDEX J135713.74+512307.9,209.30725,51.385532,2.6746337,0.8105935
lae,HETDEX J141939.80+512308.1,214.91583,51.38557,2.2012908,0.95
lae,HETDEX J151333.42+512308.2,228.38925,51.385605,2.7807038,0.95
lae,HETDEX J123928.62+512308.2,189.86926,51.385616,3.1034393,0.7710137
lae,HETDEX J154621.42+512308.3,236.58923,51.38563,2.6810195,0.95
lae,HETDEX J112703.95+512308.3,171.76645,51.38564,3.091558,0.95
lae,HETDEX J150004.31+512308.7,225.01797,51.385757,2.499439,0.95
lae,HETDEX J125038.94+512308.8,192.66223,51.385773,3.072855,0.95
lae,HETDEX J105924.43+512308.8,164.85179,51.385784,2.6928678,0.95
lae,HETDEX J150817.50+512309.1,227.07294,51.385868,2.4945107,0.95
lae,HETDEX J145738.87+512309.3,224.41197,51.38591,2.5949113,0.95
lae,HETDEX J125601.54+512309.4,194.00641,51.385944,2.8701446,0.95
lae,HETDEX J130806.86+512309.7,197.0286,51.386032,3.4624119,0.10306964
lae,HETDEX J150316.80+512309.7,225.82,51.386032,2.5523872,0.95
lae,HETDEX J141914.54+512309.8,214.81058,51.386066,2.3899548,0.95
lae,HETDEX J132027.37+512309.9,200.11404,51.38609,1.9432058,0.95
lae,HETDEX J110509.55+512310.4,166.28981,51.38622,3.3405519,0.29395187
lae,HETDEX J150220.54+512310.5,225.58557,51.386246,3.237115,0.9007259
lae,HETDEX J112832.07+512310.6,172.1336,51.38628,2.4095788,0.19613163
lae,HETDEX J130425.49+512310.9,196.1062,51.386364,3.0257564,0.95
lae,HETDEX J122118.59+512311.0,185.32744,51.3864,3.2563038,0.72882366
lae,HETDEX J133941.69+512311.3,204.9237,51.38647,3.1445723,0.95
lae,HETDEX J145838.51+512312.1,224.66048,51.38669,2.3254707,0.95
lae,HETDEX J151043.00+512312.1,227.67918,51.38669,2.5232022,0.95
lae,HETDEX J140239.91+512312.1,210.66628,51.386707,2.6065543,0.95
lae,HETDEX J105139.72+512312.5,162.91548,51.3868,2.0514143,0.95
lae,HETDEX J150724.97+512312.5,226.85405,51.3868,3.199965,0.95
agn,HETDEX J120459.79+512312.6,181.24913,51.38682,1.94,1.0
agn,HETDEX J120459.79+512312.6,181.24913,51.38682,1.94,1.0
agn,HETDEX J120459.79+512312.6,181.24913,51.38682,1.94,1.0
lae,HETDEX J140545.10+512312.6,211.4379,51.386845,2.9147666,0.95
lae,HETDEX J122121.58+512312.7,185.33994,51.38686,2.2008467,0.95
lae,HETDEX J112333.65+512313.0,170.89023,51.386932,2.1412005,0.95
lae,HETDEX J130818.17+512313.0,197.07571,51.386955,1.9249971,0.95
lae,HETDEX J142905.26+512313.2,217.27191,51.387005,2.404395,0.95
lae,HETDEX J145437.28+512313.3,223.65533,51.387028,2.888164,0.95
lae,HETDEX J135557.50+512313.3,208.98958,51.387028,3.4352264,0.95
lae,HETDEX J141755.29+512313.7,214.48038,51.387127,2.1414886,0.95
lae,HETDEX J135607.21+512313.7,209.03004,51.387142,1.940203,0.95
lae,HETDEX J113517.06+512313.7,173.82109,51.38715,3.0750027,0.9467772
lae,HETDEX J114658.49+512313.8,176.74373,51.387173,2.816472,0.94795644
lae,HETDEX J154622.23+512313.8,236.5926,51.38718,1.9667797,0.47616845
lae,HETDEX J154612.43+512314.0,236.5518,51.387215,2.1761706,0.95
lae,HETDEX J154612.43+512314.0,236.5518,51.387215,2.1761706,0.95
lae,HETDEX J140034.03+512314.2,210.1418,51.387287,2.4561841,0.95
lae,HETDEX J125125.84+512314.3,192.85765,51.3873,3.2601047,0.9344682
lae,HETDEX J140139.79+512314.7,210.41579,51.38743,2.9252076,0.95
lae,HETDEX J125910.59+512314.9,194.79414,51.387478,2.2610683,0.95
lae,HETDEX J142237.08+512314.9,215.6545,51.387486,1.934443,0.95
lae,HETDEX J133556.67+512315.0,203.98613,51.387505,2.5521736,0.95
lae,HETDEX J152343.65+512315.5,230.93185,51.387627,2.6240222,0.95
lae,HETDEX J145741.38+512315.5,224.42241,51.387646,2.7915404,0.95
lae,HETDEX J125124.73+512315.9,192.85304,51.38774,2.5318334,0.95
lae,HETDEX J132844.71+512316.1,202.18628,51.387806,2.9178846,0.95
lae,HETDEX J125239.49+512316.2,193.16455,51.38782,2.433277,0.95
lae,HETDEX J122120.20+512316.3,185.33418,51.387867,2.5773606,0.95
lae,HETDEX J122252.51+512316.3,185.71878,51.387875,2.544843,0.95
lae,HETDEX J145132.24+512316.4,222.88435,51.38788,2.4993076,0.95
lae,HETDEX J145132.24+512316.4,222.88435,51.38788,2.4993076,0.95
lae,HETDEX J123445.41+512316.8,188.6892,51.38799,2.1990526,0.6451719
lae,HETDEX J145135.65+512316.8,222.89856,51.387997,2.5644338,0.9032027
lae,HETDEX J142400.46+512317.4,216.00192,51.388157,2.4298778,0.95
lae,HETDEX J140546.41+512317.4,211.44336,51.388165,2.4874837,0.95
lae,HETDEX J133303.79+512317.5,203.26578,51.388195,3.4459963,0.95
lae,HETDEX J121441.11+512318.0,183.6713,51.388332,2.065534,0.87007993
lae,HETDEX J140040.08+512318.2,210.16699,51.388397,2.2056437,0.95
lae,HETDEX J140606.77+512318.3,211.5282,51.388405,3.2820907,0.95
lae,HETDEX J131627.90+512318.5,199.11626,51.388477,2.4162354,0.95
lae,HETDEX J123356.44+512318.8,188.48515,51.388565,2.0294454,0.95
lae,HETDEX J131447.05+512318.8,198.69606,51.388565,2.1388142,0.95
lae,HETDEX J143538.54+512318.9,218.91057,51.388596,2.6902099,0.95
lae,HETDEX J140153.28+512319.1,210.472,51.388638,3.274735,0.95
lae,HETDEX J150650.92+512319.2,226.71217,51.388657,2.1281834,0.95
lae,HETDEX J125304.45+512319.2,193.26854,51.388668,2.5276532,0.95
lae,HETDEX J105926.10+512319.3,164.85876,51.388687,3.041439,0.95
lae,HETDEX J111507.39+512319.3,168.78078,51.388706,3.2565584,0.100592695
lae,HETDEX J131247.96+512319.8,198.19981,51.388824,2.6073604,0.95
lae,HETDEX J104327.86+512320.0,160.86609,51.38888,2.7585866,0.85729015
lae,HETDEX J111039.31+512320.1,167.66379,51.388905,3.4793868,0.2541782
lae,HETDEX J125125.59+512320.1,192.85661,51.38891,2.4799056,0.95
lae,HETDEX J132231.56+512320.1,200.63148,51.388927,2.4783094,0.95
lae,HETDEX J133310.78+512320.2,203.2949,51.388958,2.4790497,0.95
lae,HETDEX J121521.62+512320.3,183.84009,51.388977,2.5606818,0.95
lae,HETDEX J125834.26+512320.5,194.64273,51.389015,2.4482844,0.95
lae,HETDEX J105756.96+512320.6,164.48734,51.389053,2.1665103,0.95
lae,HETDEX J130240.68+512320.9,195.66948,51.389153,2.0614696,0.9101387
lae,HETDEX J140329.59+512320.9,210.8733,51.389153,3.309927,0.95
lae,HETDEX J135002.60+512320.9,207.51016,51.389187,2.7466233,0.95
lae,HETDEX J122240.32+512321.1,185.668,51.38919,2.1868174,0.95
lae,HETDEX J152233.51+512321.1,230.63962,51.389206,2.7277057,0.20888068
lae,HETDEX J104713.59+512321.3,161.80663,51.38924,2.758595,0.95
lae,HETDEX J121005.37+512321.4,182.52238,51.389267,2.5188248,0.95
lae,HETDEX J141134.16+512321.6,212.89235,51.389328,2.4073734,0.95
lae,HETDEX J121019.31+512322.1,182.58046,51.389484,2.1349058,0.95
lae,HETDEX J141754.54+512322.5,214.47725,51.389572,2.6640034,0.95
lae,HETDEX J145739.24+512322.6,224.41348,51.389603,2.389831,0.95
lae,HETDEX J112346.81+512322.9,170.94504,51.389683,2.5998063,0.95
lae,HETDEX J105728.02+512322.9,164.36674,51.3897,2.9106765,0.95
oii,HETDEX J124923.40+512323.0,192.34749,51.389713,2.0990446,0.5200717
lae,HETDEX J110531.66+512323.0,166.38193,51.38972,2.5141428,0.65727466
lae,HETDEX J125331.42+512323.0,193.38092,51.389732,1.9627149,0.95
lae,HETDEX J132018.61+512323.2,200.07756,51.389786,1.9497802,0.95
lae,HETDEX J131840.57+512323.4,199.66905,51.389835,2.0677474,0.95
lae,HETDEX J154949.45+512323.5,237.45604,51.389874,2.965033,0.5401798
lae,HETDEX J140151.44+512323.7,210.46434,51.389923,2.4050453,0.95
lae,HETDEX J112336.61+512323.8,170.90254,51.38995,1.988214,0.95
lae,HETDEX J154727.20+512324.0,236.86334,51.39,2.290509,0.95
lae,HETDEX J140545.64+512324.0,211.44019,51.390007,3.029344,0.95
lae,HETDEX J131704.95+512324.0,199.27063,51.390007,2.4003057,0.95
lae,HETDEX J130529.73+512324.1,196.37387,51.390022,2.2868805,0.15164529
lae,HETDEX J120056.82+512324.1,180.23677,51.390034,2.4450917,0.16930276
lae,HETDEX J133216.25+512324.2,203.0677,51.39006,2.3970146,0.8652248
lae,HETDEX J121418.94+512324.3,183.57892,51.39007,2.4157262,0.95
lae,HETDEX J123340.75+512324.3,188.41978,51.390083,2.618032,0.95
lae,HETDEX J112831.31+512324.4,172.13046,51.390114,2.9949005,0.10318871
lae,HETDEX J151526.98+512324.5,228.86241,51.390152,2.6833067,0.95
lae,HETDEX J114219.65+512324.6,175.58186,51.390175,3.1335874,0.95
lae,HETDEX J150827.67+512324.7,227.11528,51.390194,2.0710638,0.95
lae,HETDEX J130814.90+512324.8,197.0621,51.39023,1.956914,0.95
lae,HETDEX J132808.65+512325.2,202.03604,51.390324,2.2332983,0.95
agn,HETDEX J104605.69+512325.2,161.5237,51.390327,3.366,1.0
agn,HETDEX J104605.69+512325.2,161.5237,51.390327,3.366,1.0
agn,HETDEX J104605.69+512325.2,161.5237,51.390327,3.366,1.0
lae,HETDEX J145741.31+512325.5,224.42212,51.390404,3.2978067,0.95
lae,HETDEX J145741.31+512325.5,224.42212,51.390404,2.409793,0.95
lae,HETDEX J150446.68+512325.5,226.19452,51.390415,2.975507,0.9401499
lae,HETDEX J140546.62+512325.5,211.44424,51.390415,2.795465,0.95
lae,HETDEX J151257.58+512325.8,228.23993,51.39051,2.5679884,0.8131872
lae,HETDEX J151257.58+512325.8,228.23993,51.39051,2.5679884,0.8131872
lae,HETDEX J111331.39+512326.0,168.38078,51.390568,2.1128545,0.24591611
lae,HETDEX J123703.33+512326.1,189.26385,51.390583,2.028055,0.12021257
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
agn,HETDEX J105416.53+512326.1,163.56888,51.390587,2.338,1.0
lae,HETDEX J125936.12+512326.2,194.90051,51.390617,2.7995052,0.95
lae,HETDEX J150827.63+512326.4,227.11513,51.390663,2.5755668,0.95
lae,HETDEX J114656.72+512326.5,176.73631,51.390682,3.446803,0.95
lae,HETDEX J144832.40+512326.6,222.135,51.390736,2.4786713,0.95
agn,HETDEX J110225.14+512326.8,165.60474,51.390778,2.0,1.0
agn,HETDEX J110225.14+512326.8,165.60474,51.390778,2.0,1.0
lae,HETDEX J114047.93+512326.8,175.1997,51.390778,2.8753204,0.6199816
agn,HETDEX J110225.14+512326.8,165.60474,51.390778,2.0,1.0
agn,HETDEX J110225.14+512326.8,165.60474,51.390778,2.0,1.0
lae,HETDEX J113237.26+512327.1,173.15526,51.39085,2.9718366,0.95
lae,HETDEX J114546.88+512327.1,176.44534,51.39087,2.051497,0.95
lae,HETDEX J125118.44+512327.2,192.82681,51.39089,3.1892428,0.95
lae,HETDEX J140218.54+512327.4,210.57724,51.390957,2.279475,0.95
lae,HETDEX J133749.21+512327.5,204.45505,51.39097,2.785378,0.1784495
lae,HETDEX J141330.29+512327.8,213.37622,51.39105,1.9550545,0.95
lae,HETDEX J111541.01+512327.8,168.92088,51.391056,2.8419054,0.95
lae,HETDEX J114546.45+512327.9,176.44354,51.39108,2.0478518,0.95
lae,HETDEX J140846.36+512328.0,212.19318,51.3911,3.3795128,0.65659237
lae,HETDEX J134241.25+512328.0,205.67188,51.391113,3.0659766,0.11950419
lae,HETDEX J131216.25+512328.0,198.06769,51.391125,2.6960933,0.95
lae,HETDEX J123843.40+512328.1,189.68085,51.39114,3.010518,0.95
lae,HETDEX J133442.93+512328.1,203.67888,51.391148,2.9305236,0.95
lae,HETDEX J133442.93+512328.1,203.67888,51.391148,2.9305236,0.95
lae,HETDEX J114621.59+512328.3,176.58995,51.391193,2.6393766,0.95
lae,HETDEX J113542.11+512328.4,173.92545,51.391228,2.8360054,0.95
lae,HETDEX J105928.88+512328.6,164.87033,51.39128,2.067937,0.95
lae,HETDEX J111508.31+512328.7,168.78462,51.391304,2.0091052,0.95
lae,HETDEX J110904.74+512329.1,167.26976,51.39141,3.2292652,0.8353654
lae,HETDEX J133747.67+512329.4,204.44864,51.39149,2.5472863,0.95
lae,HETDEX J142618.90+512329.5,216.57874,51.39152,1.9902546,0.95
lae,HETDEX J133505.15+512329.7,203.77147,51.39159,2.2051992,0.95
lae,HETDEX J142541.16+512329.8,216.4215,51.391598,3.1478138,0.31101972
lae,HETDEX J151749.12+512329.9,229.45465,51.391636,2.3791764,0.95
lae,HETDEX J104909.16+512330.0,162.28816,51.391674,2.0046954,0.95
lae,HETDEX J123044.06+512330.1,187.68358,51.39168,3.1018348,0.95
lae,HETDEX J131650.58+512330.2,199.21077,51.391727,3.3318381,0.95
lae,HETDEX J105152.95+512330.5,162.97061,51.391808,2.372626,0.95
lae,HETDEX J124528.26+512330.5,191.36777,51.39182,2.1054244,0.95
lae,HETDEX J144528.63+512330.8,221.36931,51.39189,2.3249772,0.95
lae,HETDEX J112629.37+512331.4,171.62236,51.392048,2.3111618,0.95
lae,HETDEX J141456.85+512331.5,213.73688,51.39208,2.164198,0.95
lae,HETDEX J114215.88+512331.7,175.56618,51.392128,2.975375,0.95
lae,HETDEX J114215.88+512331.7,175.56618,51.392128,2.975375,0.95
lae,HETDEX J122153.69+512331.8,185.4737,51.39216,2.2738307,0.95
lae,HETDEX J122256.56+512332.0,185.73566,51.392216,2.5773354,0.95
lae,HETDEX J122552.45+512332.1,186.46852,51.39224,2.95255,0.95
lae,HETDEX J140544.00+512332.1,211.43332,51.392254,2.609829,0.95
lae,HETDEX J131145.24+512332.2,197.93849,51.39227,2.4810166,0.95
lae,HETDEX J140847.24+512332.3,212.19682,51.39231,2.3093433,0.95
lae,HETDEX J130417.72+512332.5,196.07385,51.39235,3.3855028,0.95
lae,HETDEX J111242.66+512332.6,168.17773,51.3924,2.233595,0.95
agn,HETDEX J121819.56+512332.9,184.58151,51.392464,1.975,1.0
lae,HETDEX J121506.21+512332.9,183.77588,51.392467,2.5319486,0.95
lae,HETDEX J111844.56+512333.0,169.68568,51.392506,2.4267921,0.95
lae,HETDEX J130242.40+512333.0,195.67668,51.39251,2.573542,0.95
lae,HETDEX J142351.93+512333.2,215.96638,51.392563,1.9634473,0.95
lae,HETDEX J144836.85+512333.2,222.15355,51.392567,2.3669486,0.95
lae,HETDEX J144430.24+512333.3,221.12599,51.392597,2.435004,0.95
lae,HETDEX J134555.51+512333.4,206.4813,51.3926,2.3565567,0.95
lae,HETDEX J112956.65+512333.6,172.48602,51.39266,3.3802528,0.10216748
lae,HETDEX J120501.61+512333.9,181.25673,51.39274,3.0918045,0.95
lae,HETDEX J120329.83+512333.9,180.8743,51.392754,2.3998206,0.14243597
lae,HETDEX J120704.06+512334.1,181.76692,51.39279,2.450317,0.95
lae,HETDEX J145150.97+512334.2,222.96239,51.392845,2.7385268,0.95
lae,HETDEX J135042.39+512334.4,207.67664,51.392887,2.1628156,0.95
lae,HETDEX J133930.45+512334.7,204.87689,51.392967,3.082087,0.95
lae,HETDEX J123044.27+512334.8,187.68448,51.392994,2.5706458,0.5315813
lae,HETDEX J112759.96+512335.2,171.99982,51.39312,3.480029,0.50399315
lae,HETDEX J134617.55+512335.3,206.5731,51.393147,2.6472669,0.95
lae,HETDEX J112801.15+512335.5,172.00479,51.393192,2.805446,0.95
lae,HETDEX J142930.08+512335.9,217.37534,51.39331,2.8704,0.95
lae,HETDEX J150354.18+512336.3,225.97574,51.393417,3.0367413,0.95
lae,HETDEX J131553.88+512336.4,198.97449,51.393444,2.3730373,0.46160975
lae,HETDEX J145904.36+512336.5,224.76817,51.39346,2.4158905,0.95
lae,HETDEX J130327.95+512336.8,195.86646,51.393555,2.4746065,0.95
lae,HETDEX J152522.95+512336.8,231.34563,51.39356,2.003634,0.95
lae,HETDEX J131527.63+512337.3,198.86514,51.39369,2.4828842,0.95
lae,HETDEX J132056.65+512337.3,200.23604,51.3937,2.1975224,0.95
lae,HETDEX J151151.75+512337.3,227.9656,51.3937,2.6955748,0.95
lae,HETDEX J125307.40+512337.4,193.28085,51.39372,2.4920914,0.95
lae,HETDEX J105926.47+512337.5,164.86029,51.39376,2.2534575,0.95
lae,HETDEX J124507.16+512337.7,191.27983,51.393795,2.2342532,0.95
lae,HETDEX J104356.04+512338.1,160.9835,51.39392,2.193194,0.95
lae,HETDEX J111906.80+512338.6,169.77835,51.39405,2.815666,0.95
lae,HETDEX J132614.71+512338.6,201.5613,51.394054,2.8514664,0.95
lae,HETDEX J114754.13+512338.7,176.97554,51.39408,2.1502678,0.95
lae,HETDEX J152038.02+512338.8,230.15842,51.3941,2.1228023,0.95
lae,HETDEX J104754.65+512338.8,161.97772,51.394108,2.0243688,0.8242155
lae,HETDEX J130528.70+512338.8,196.36957,51.39411,3.1975121,0.95
lae,HETDEX J130242.97+512339.2,195.67903,51.394222,2.32863,0.95
lae,HETDEX J105723.84+512339.2,164.34935,51.394226,2.705317,0.95
lae,HETDEX J134903.23+512339.3,207.26346,51.394238,2.4736354,0.2182324
lae,HETDEX J140546.19+512339.5,211.44246,51.394306,2.9399035,0.95
lae,HETDEX J134242.89+512339.9,205.6787,51.394424,2.5925086,0.95
lae,HETDEX J145155.36+512340.0,222.98065,51.394447,1.9502573,0.95
lae,HETDEX J144952.46+512340.1,222.46857,51.39447,1.9533103,0.95
lae,HETDEX J144832.86+512340.4,222.13693,51.394543,2.8688693,0.9445787
lae,HETDEX J111904.60+512340.8,169.76917,51.39468,3.0842757,0.95
agn,HETDEX J123354.07+512341.2,188.47528,51.394764,2.738,1.0
agn,HETDEX J123354.07+512341.2,188.47528,51.394764,2.738,1.0
lae,HETDEX J154102.46+512341.3,235.26025,51.3948,2.0718207,0.95
lae,HETDEX J112653.40+512341.4,171.72252,51.394844,2.080707,0.95
lae,HETDEX J104545.05+512341.5,161.4377,51.394855,2.399014,0.95
lae,HETDEX J124355.55+512341.5,190.98146,51.394875,3.3034506,0.95
agn,HETDEX J111528.78+512341.7,168.86992,51.394924,1.924,1.0
lae,HETDEX J143820.75+512341.8,219.58646,51.394936,2.2614303,0.95
lae,HETDEX J154725.35+512341.8,236.85562,51.394955,2.7300923,0.27711877
lae,HETDEX J122427.70+512342.2,186.11542,51.39507,2.2468336,0.95
lae,HETDEX J140546.35+512342.3,211.44315,51.395096,2.5464303,0.95
lae,HETDEX J144516.55+512342.4,221.31897,51.395107,2.0000873,0.95
lae,HETDEX J114313.73+512342.4,175.8072,51.39512,2.3903909,0.95
lae,HETDEX J152245.50+512342.7,230.68959,51.3952,2.4571297,0.95
lae,HETDEX J112048.26+512342.8,170.2011,51.39523,2.7382963,0.95
lae,HETDEX J140215.31+512343.0,210.56378,51.395275,3.2391477,0.25600114
agn,HETDEX J125114.64+512343.1,192.81099,51.395294,2.259,1.0
